key	ctn	file_new	file_orig	invasion_spectral	invasion_veena	k14_mean	k14_sum	k14_sum_center	k14_sum_edge	k14_veena	orgnum	size_area	size_frac	size_perimeter
CTN049_Tumor_Day6_06	CTN049	CTN049_Day6_06.tif	CTN049 d6 Tumor-035_AC04_06.tif_Files.tif	0.28379243678057514	0	0.012818286860966937	0.000515050899544034	0.0004433851239453884	7.166577559864558e-05	0	06	57479.566088616164	0.040180946575	0.00707645200621
CTN049_Tumor_Day6_07	CTN049	CTN049_Day6_07.tif	CTN049 d6 Tumor-035_AC04_07.tif_Files.tif	0.35197986803544584	0	0.013570414360374433	0.0005549832435745302	0.00047462683809946056	8.035640547506966e-05	0	07	58528.49087269101	0.0408965584128	0.00750249390379
CTN049_Tumor_Day6_08	CTN049	CTN049_Day6_08.tif	CTN049 d6 Tumor-035_AC04_08.tif_Files.tif	0.19362648135926486	0	0.013801937293465016	0.000414205362925485	0.00035156708438196827	6.263827854351672e-05	0	08	42829.64997777519	0.0300106683662	0.00568263688761
CTN049_Tumor_Day6_09	CTN049	CTN049_Day6_09.tif	CTN049 d6 Tumor-035_AC04_09.tif_Files.tif	0.20789681099114296	0	0.0123406482762507	0.00011304338849261718	8.135885699879597e-05	3.168453149382121e-05	0	09	12972.39967829419	0.00916024717358	0.00292133119042
CTN049_Tumor_Day6_10	CTN049	CTN049_Day6_10.tif	CTN049 d6 Tumor-035_AC04_10.tif_Files.tif	0.3181440518120433	0	0.011807333591628312	0.0001775860532641343	0.00013756949243896185	4.001656082517245e-05	0	10	21392.964409565524	0.0150403181113	0.00400479383729
CTN049_Tumor_Day6_11	CTN049	CTN049_Day6_11.tif	CTN049 d6 Tumor-035_AC04_11.tif_Files.tif	0.11549734804700448	0	0.011743360068306612	0.0001210602840116317	9.158712254575961e-05	2.9473161465872096e-05	0	11	14634.565716998313	0.0103088284194	0.00298298603414
CTN049_Tumor_Day6_12	CTN049	CTN049_Day6_12.tif	CTN049 d6 Tumor-035_AC04_12.tif_Files.tif	0.15856328824118782	0	0.013782109125909926	0.0002116123549841129	0.0001660347690395156	4.55775859445973e-05	0	12	21841.00955874977	0.0153541343383	0.00380874528929
CTN049_Tumor_Day6_13	CTN049	CTN049_Day6_13.tif	CTN049 d6 Tumor-035_AC04_13.tif_Files.tif	0.694964606408165	0	0.022670390508634723	0.002028983617388432	0.0018119297707999184	0.00021705384658851347	0	13	128444.44425903687	0.0894992795389	0.0113860563068
CTN049_Tumor_Day6_14	CTN049	CTN049_Day6_14.tif	CTN049 d6 Tumor-035_AC04_14.tif_Files.tif	0.33697897580379943	0	0.015465069551998466	0.0007344600997126849	0.0006372983686935204	9.716173101916449e-05	0	14	68011.04414179912	0.0474915484372	0.00759324429173
CTN049_Tumor_Day6_15	CTN049	CTN049_Day6_15.tif	CTN049 d6 Tumor-035_AC04_15.tif_Files.tif	0.15538528379718272	0	0.015247718885918145	0.0005668143448911376	0.0004904867622065452	7.632758268459235e-05	0	15	53265.45114606068	0.037173714254	0.00606711372201
CTN049_Tumor_Day6_16	CTN049	CTN049_Day6_16.tif	CTN049 d6 Tumor-035_AC04_16.tif_Files.tif	0.5608186243736929	0	0.016538613227213568	0.0013636519227509226	0.001202398494312378	0.00016125342843854455	0	16	118265.6311047814	0.082452615828	0.0113999113279
CTN049_Tumor_Day6_17	CTN049	CTN049_Day6_17.tif	CTN049 d6 Tumor-035_AC04_17.tif_Files.tif	0.26138486694937096	0	0.019939136120811718	0.006954359387292935	0.006711304284515846	0.00024305510277708954	0	17	502312.73755918	0.348779372645	0.0198168366216
CTN049_Tumor_Day6_18	CTN049	CTN049_Day6_18.tif	CTN049 d6 Tumor-035_AC04_18.tif_Files.tif	0.24400448411500164	0	0.010924096237641165	0.00039526745080652523	0.00033499539252632995	6.027205828019525e-05	0	18	51784.32003307734	0.0361830802483	0.00660053203281
CTN049_Tumor_Day6_19	CTN049	CTN049_Day6_19.tif	CTN049 d6 Tumor-035_AC04_19.tif_Files.tif	0.1800439105255772	0	0.016136128538090367	0.0010776571213721579	0.0009752739490830693	0.00010238317228908855	0	19	95801.60480261524	0.0667853580137	0.00825620704943
CTN049_Tumor_Day6_20	CTN049	CTN049_Day6_20.tif	CTN049 d6 Tumor-035_AC04_20.tif_Files.tif	0.09109123860598631	0	0.016671329108077112	0.0005221223936260383	0.0004499187172097835	7.220367641625482e-05	0	20	44800.02651057317	0.0313185823542	0.00533556861006
CTN049_Tumor_Day6_21	CTN049	CTN049_Day6_21.tif	CTN049 d6 Tumor-035_AC04_21.tif_Files.tif	0.1898876355807614	0	0.013883375008228928	0.000338024480463877	0.00027805940598363044	5.996507448024654e-05	0	21	34756.29466961632	0.0243474285081	0.00507370871204
CTN049_Tumor_Day6_22	CTN049	CTN049_Day6_22.tif	CTN049 d6 Tumor-035_AC04_22.tif_Files.tif	0.05262767141997326	0	0.08244082253560159	0.010828524826024402	0.010002760137528743	0.0008257646884956599	0	22	188930.07677481123	0.131349063401	0.0109094435824
CTN049_Tumor_Day6_23	CTN049	CTN049_Day6_23.tif	CTN049 d6 Tumor-035_AC04_23.tif_Files.tif	3.2461705205490357	3	0.09437098624551357	0.04548154348194609	0.0423198765762124	0.003161666905733697	2	23	692915.7905944461	0.481944136555	0.040690118599
CTN049_Tumor_Day6_24	CTN049	CTN049_Day6_24.tif	CTN049 d6 Tumor-035_AC04_24.tif_Files.tif	4.970036560385889	3	0.10246337091933264	0.04555720276361487	0.04165288499571853	0.0039043177678963407	2	24	638560.8586224475	0.444619402571	0.0454811848814
CTN049_Tumor_Day6_25	CTN049	CTN049_Day6_25.tif	CTN049 d6 Tumor-035_AC04_25.tif_Files.tif	2.328255943170828	3	0.1417308002906497	0.04895452456087733	0.045311803173940825	0.0036427213869365082	2	25	496944.4343242562	0.345404982266	0.0282226778985
CTN049_Tumor_Day6_26	CTN049	CTN049_Day6_26.tif	CTN049 d6 Tumor-035_AC04_26.tif_Files.tif	3.1318355318817037	3	0.10548202381351855	0.02459454503370845	0.02285919277930636	0.0017353522544020933	2	26	334393.1657186881	0.233163378408	0.0342122035025
CTN049_Tumor_Day6_27	CTN049	CTN049_Day6_27.tif	CTN049 d6 Tumor-035_AC04_27.tif_Files.tif	0.3895650576342496	2	0.03480610502852684	0.002533396034095305	0.002196591338818835	0.00033680469527647014	1	27	104322.15736332827	0.0727859676347	0.0103476224784
CTN049_Tumor_Day6_28	CTN049	CTN049_Day6_28.tif	CTN049 d6 Tumor-035_AC04_28.tif_Files.tif	0.29468096308784053	2	0.07258492010024255	0.00594031582928006	0.005272253880492565	0.0006680619487874955	2	28	117367.79797664589	0.0818395311461	0.0102263910441
CTN050_Tumor_Day6_01	CTN050	CTN050_Day6_01.tif	CTN050 d6 Tumor-039_AC03_01.tif_Files.tif	0.2613629407272837	0	0.015484257451161882	0.00016220969655873877	0.00011741722847418729	4.479246808455149e-05	0	01	14872.644691646396	0.0104757814232	0.00324346043006
CTN050_Tumor_Day6_04	CTN050	CTN050_Day6_04.tif	CTN050 d6 Tumor-039_AC03_04.tif_Files.tif	0.866695090521116	1	0.012910003738457198	0.0012974575221354335	0.0011451446572865458	0.00015231286484888791	0	04	144179.8842500878	0.10050016626	0.0130237197961
CTN050_Tumor_Day6_05	CTN050	CTN050_Day6_05.tif	CTN050 d6 Tumor-039_AC03_05.tif_Files.tif	0.21684283748517477	0	0.011781468084494824	0.000528914070616054	0.0004479328308579029	8.098123975815109e-05	0	05	64305.5711073518	0.0448937319885	0.00688386721348
CTN050_Tumor_Day6_07	CTN050	CTN050_Day6_07.tif	CTN050 d6 Tumor-039_AC03_07.tif_Files.tif	0.22239981002414622	0	0.03945086165003173	0.0009747930983521762	0.0008223443999634879	0.0001524486983886882	0	07	35289.54864437178	0.0247090445577	0.00500720461095
CTN050_Tumor_Day6_08	CTN050	CTN050_Day6_08.tif	CTN050 d6 Tumor-039_AC03_08.tif_Files.tif	1.2623360770853234	1	0.0171314812558682	0.004005364338153794	0.003714973963427091	0.0002903903747267029	0	08	336002.89397504705	0.233801402128	0.0222005929949
CTN050_Tumor_Day6_09	CTN050	CTN050_Day6_09.tif	CTN050 d6 Tumor-039_AC03_09.tif_Files.tif	0.36920833267944214	0	0.011323666585404261	0.00022145756994883966	0.00016943875754691146	5.201881240192818e-05	0	09	27891.199631052594	0.0195570549767	0.00489913544669
CTN052_Tumor_Day6_01	CTN052	CTN052_Day6_01.tif	CTN052 Tumorl d6-0011_AB01_01.tif_Files.tif	2.6337699795432825	3	0.015879601447675123	0.002358849935451902	0.0023566195487283808	2.230386723521153e-06	2	01	212722.93913071541	0.14854591554	0.0268690423409
CTN052_Tumor_Day6_02	CTN052	CTN052_Day6_02.tif	CTN052 Tumorl d6-0011_AB01_02.tif_Files.tif	0.2318402551269196	0	0.0	0.0	0.0	0.0	0	02	63246.890165478435	0.044181583906	0.00771586122811
CTN052_Tumor_Day6_03	CTN052	CTN052_Day6_03.tif	CTN052 Tumorl d6-0011_AB01_03.tif_Files.tif	0.9654873858314077	1	0.0	0.0	0.0	0.0	0	03	194311.22384680572	0.135397500554	0.0162935047661
CTN052_Tumor_Day6_04	CTN052	CTN052_Day6_04.tif	CTN052 Tumorl d6-0011_AB01_04.tif_Files.tif	0.13362014544179743	0	0.0	0.0	0.0	0.0	0	04	18390.69200125635	0.0129385114165	0.00345267124806
CTN052_Tumor_Day6_05	CTN052	CTN052_Day6_05.tif	CTN052 Tumorl d6-0011_AB01_05.tif_Files.tif	1.4930583396219284	1	0.0	0.0	0.0	0.0	0	05	26869.29541314669	0.0189405065396	0.00691781201507
CTN052_Tumor_Day6_06	CTN052	CTN052_Day6_06.tif	CTN052 Tumorl d6-0011_AB01_06.tif_Files.tif	0.1642497606683511	0	0.0	0.0	0.0	0.0	0	06	10165.952972354595	0.00720668920417	0.00247727776546
CTN052_Tumor_Day6_07	CTN052	CTN052_Day6_07.tif	CTN052 Tumorl d6-0011_AB01_07.tif_Files.tif	0.12187932797147812	0	0.0	0.0	0.0	0.0	0	07	29182.736871641075	0.0204791066282	0.00436779538905
CTN052_Tumor_Day6_08	CTN052	CTN052_Day6_08.tif	CTN052 Tumorl d6-0011_AB01_08.tif_Files.tif	0.8057940177869484	0	0.0	0.0	0.0	0.0	0	08	71885.90025079851	0.0503387552649	0.0122014242962
CTN052_Tumor_Day6_09	CTN052	CTN052_Day6_09.tif	CTN052 Tumorl d6-0011_AB01_09.tif_Files.tif	0.853017599962142	2	2.9293075439294197e-07	3.803339114408787e-08	3.803339114408787e-08	0.0	0	09	186351.1119039965	0.129837480603	0.0151837175793
CTN052_Tumor_Day6_10	CTN052	CTN052_Day6_10.tif	CTN052 Tumorl d6-0011_AB01_10.tif_Files.tif	0.8777989079626148	1	1.2470689425999451e-05	9.508347786021968e-07	9.508347786021968e-07	0.0	0	10	109208.79760375856	0.0762455663933	0.0120857348703
CTN052_Tumor_Day6_11	CTN052	CTN052_Day6_11.tif	CTN052 Tumorl d6-0011_AB01_11.tif_Files.tif	0.9168829814095981	1	0.0	0.0	0.0	0.0	0	11	40772.865615163464	0.0286002272223	0.00701410441144
CTN052_Tumor_Day6_12	CTN052	CTN052_Day6_12.tif	CTN052 Tumorl d6-0011_AB01_12.tif_Files.tif	0.12458796055031345	1	0.0	0.0	0.0	0.0	0	12	30449.308491109034	0.0213893815119	0.00447932830858
CTN052_Tumor_Day6_13	CTN052	CTN052_Day6_13.tif	CTN052 Tumorl d6-0011_AB01_13.tif_Files.tif	0.7105392849053915	0	4.799896322203815e-06	2.445003716405649e-07	0.0	2.445003716405649e-07	0	13	72778.47627702217	0.0509386776768	0.00984607071603
CTN052_Tumor_Day6_14	CTN052	CTN052_Day6_14.tif	CTN052 Tumorl d6-0011_AB01_14.tif_Files.tif	3.0666835127527454	3	0.017484732118561722	0.0023539925280686427	0.0023448156141197335	9.176913948909202e-06	2	14	192711.80284177852	0.13463131789	0.0257086843272
CTN052_Tumor_Day6_15	CTN052	CTN052_Day6_15.tif	CTN052 Tumorl d6-0011_AB01_15.tif_Files.tif	3.1353400543927212	2	0.00788021554665772	0.001260402132477908	0.0012490926319541338	1.130950052377413e-05	1	15	229063.54906377022	0.159945134117	0.0249778319663
CTN052_Tumor_Day6_16	CTN052	CTN052_Day6_16.tif	CTN052 Tumorl d6-0011_AB01_16.tif_Files.tif	1.521738940568951	3	0.0011656703497725871	6.204332763919135e-05	3.0448446281638347e-05	3.1594881357552996e-05	0	16	75932.70761887175	0.0532254489027	0.0115211427621
CTN052_Tumor_Day6_17	CTN052	CTN052_Day6_17.tif	CTN052 Tumorl d6-0011_AB01_17.tif_Files.tif	1.8917179749156001	2	0.16837096261488269	0.013806694202841856	0.013285389527125414	0.0005213046757164404	3	17	117243.72878252635	0.0820016348925	0.0159325814675
CTN052_Tumor_Day6_18	CTN052	CTN052_Day6_18.tif	CTN052 Tumorl d6-0011_AB01_18.tif_Files.tif	1.3996712415133545	1	0.00011054489825621169	1.6772725494542752e-05	1.6772725494542752e-05	0.0	0	18	217847.63206678026	0.151727721126	0.0189024052317
CTN052_Tumor_Day6_19	CTN052	CTN052_Day6_19.tif	CTN052 Tumorl d6-0011_AB01_19.tif_Files.tif	1.361964483504234	2	0.000553648157230947	2.8427243209409677e-05	2.841094318463364e-05	1.6300024776037658e-08	0	19	73364.10336117666	0.0513453225449	0.0119991409887
CTN053_Tumor_Day6_01	CTN053	CTN053_Day6_01.tif	CTN053 Tumorl d6-0013_AA01_01.tif_Files.tif	0.0976476308876473	0	0.6515495719278656	0.11926464339892463	0.1153219526560347	0.003942690742889929	3	01	263272.5273293655	0.183047688982	0.0134421414321
CTN053_Tumor_Day6_02	CTN053	CTN053_Day6_02.tif	CTN053 Tumorl d6-0013_AA01_02.tif_Files.tif	0.04786102675817334	0	0.6897608415294025	0.03674627870434363	0.034193135190232156	0.0025531435141114747	3	02	76385.66728447843	0.0532739414764	0.00686100642873
CTN053_Tumor_Day6_03	CTN053	CTN053_Day6_03.tif	CTN053 Tumorl d6-0013_AA01_03.tif_Files.tif	0.05899721413962352	0	0.5874052861449797	0.03114446005624595	0.02915405316416081	0.0019904068920851424	3	03	76037.60656318278	0.053020394591	0.00698015960984
CTN053_Tumor_Day6_04	CTN053	CTN053_Day6_04.tif	CTN053 Tumorl d6-0013_AA01_04.tif_Files.tif	0.04861251004118084	0	0.5751670865294948	0.029800294813114782	0.027486826863310165	0.002313467949804617	3	04	74324.20737988049	0.0518115440035	0.00681112835292
CTN053_Tumor_Day6_05	CTN053	CTN053_Day6_05.tif	CTN053 Tumorl d6-0013_AA01_05.tif_Files.tif	0.06133502771387599	0	0.3537992254670282	0.00860846416819887	0.007933841459439019	0.0006746227087598507	2	05	34747.77162711248	0.0243314952339	0.00462272777655
CTN053_Tumor_Day6_06	CTN053	CTN053_Day6_06.tif	CTN053 Tumorl d6-0013_AA01_06.tif_Files.tif	0.4761578263655973	0	0.5482849119696694	0.05726544807681441	0.05437623336854139	0.0028892147082730233	3	06	150027.23361546986	0.104444690756	0.0116493017069
CTN053_Tumor_Day6_07	CTN053	CTN053_Day6_07.tif	CTN053 Tumorl d6-0013_AA01_07.tif_Files.tif	0.2506839349097285	0	0.4026130569770449	0.02040649545120642	0.01848692031678555	0.0019195751344208709	3	07	72721.75439000192	0.0506851307914	0.00747616936378
CTN053_Tumor_Day6_08	CTN053	CTN053_Day6_08.tif	CTN053 Tumorl d6-0013_AA01_08.tif_Files.tif	0.11264449721995565	0	0.6132787398850911	0.06126159746762815	0.05889043014678716	0.0023711673208409944	3	08	143547.16043830023	0.0998919308357	0.00980104189758
CTN053_Tumor_Day6_09	CTN053	CTN053_Day6_09.tif	CTN053 Tumorl d6-0013_AA01_09.tif_Files.tif	0.19640296915701588	0	0.3584126644445746	0.03617223801513512	0.03430557547780806	0.0018666625373270568	2	09	144997.73473281506	0.100923437154	0.0103878020395
CTN053_Tumor_Day6_10	CTN053	CTN053_Day6_10.tif	CTN053 Tumorl d6-0013_AA01_10.tif_Files.tif	0.07925260537104335	0	0.6494132759633949	0.048797321688595637	0.04613576127635714	0.0026615604122384932	3	10	107866.42499517703	0.0751406284638	0.00841692529373
CTN053_Tumor_Day6_11	CTN053	CTN053_Day6_11.tif	CTN053 Tumorl d6-0013_AA01_11.tif_Files.tif	0.10949398782183783	0	0.4480309024662747	0.020900266668405335	0.018942242492208588	0.0019580241761967478	1	11	66875.00301799233	0.0466491631567	0.00680558634449
CTN053_Tumor_Day6_12	CTN053	CTN053_Day6_12.tif	CTN053 Tumorl d6-0013_AA01_12.tif_Files.tif	0.29177839160620644	0	0.5685164827766473	0.07513017471453223	0.07145656478064513	0.0036736099338870996	2	12	189932.46692089556	0.13215126912	0.0122048880514
CTN053_Tumor_Day6_13	CTN053	CTN053_Day6_13.tif	CTN053 Tumorl d6-0013_AA01_13.tif_Files.tif	0.18957424574204496	0	0.3498991495373928	0.011800661020338084	0.010745098582549845	0.0010555624377882387	2	13	48219.035873810666	0.0337258922634	0.00575191199291
CTN053_Tumor_Day6_14	CTN053	CTN053_Day6_14.tif	CTN053 Tumorl d6-0013_AA01_14.tif_Files.tif	0.05503811813408682	0	0.5045407966683881	0.014211880218724599	0.012794419197517181	0.001417461021207419	3	14	40312.73406846588	0.0281679505653	0.00494139326092
CTN053_Tumor_Day6_15	CTN053	CTN053_Day6_15.tif	CTN053 Tumorl d6-0013_AA01_15.tif_Files.tif	0.24607799269140457	0	0.5934696586890729	0.0664298571900496	0.063203772586401	0.0032260846036485974	3	15	160837.72670383757	0.111934715141	0.0110452227887
CTN053_Tumor_Day6_16	CTN053	CTN053_Day6_16.tif	CTN053 Tumorl d6-0013_AA01_16.tif_Files.tif	0.11021800212351383	0	0.5861628106139102	0.028170346668926937	0.02591537679137272	0.002254969877554214	3	16	68860.82729702948	0.0480589115495	0.00707229549989
CTN053_Tumor_Day6_17	CTN053	CTN053_Day6_17.tif	CTN053 Tumorl d6-0013_AA01_17.tif_Files.tif	0.3594758986727605	0	0.6016293632717513	0.0700210188819487	0.06577306942506553	0.0042479494568831745	3	17	167118.16574266722	0.116385640656	0.0125900576369
CTN053_Tumor_Day6_18	CTN053	CTN053_Day6_18.tif	CTN053 Tumorl d6-0013_AA01_18.tif_Files.tif	0.06671672612697398	0	0.6020690183489459	0.09458546320323741	0.09066997176835709	0.003915491434880314	3	18	225943.70753741532	0.157100698293	0.0122526878741
CTN053_Tumor_Day6_19	CTN053	CTN053_Day6_19.tif	CTN053 Tumorl d6-0013_AA01_19.tif_Files.tif	0.08312434570901589	0	0.7014272998646255	0.15979201168385776	0.15377366220263322	0.006018349481224545	3	19	327778.24764656805	0.227809798271	0.0147826147196
CTN053_Tumor_Day6_20	CTN053	CTN053_Day6_20.tif	CTN053 Tumorl d6-0013_AA01_20.tif_Files.tif	0.07804216216977695	0	0.5431238441505116	0.013367772569014304	0.011977619522648341	0.001390153046365964	3	20	35153.52991474322	0.0246127521614	0.00468368986921
CTN053_Tumor_Day6_21	CTN053	CTN053_Day6_21.tif	CTN053 Tumorl d6-0013_AA01_21.tif_Files.tif	0.06119234993282485	0	0.6014747983922148	0.09494170024471771	0.0911310206858181	0.0038106795588995963	3	21	227021.3142324645	0.157848176679	0.0121785635114
CTN053_Tumor_Day6_22	CTN053	CTN053_Day6_22.tif	CTN053 Tumorl d6-0013_AA01_22.tif_Files.tif	0.11667141626917014	3	0.5987922357413541	0.050485346821060505	0.04772446220784922	0.0027608846132112785	3	22	121073.29817868782	0.0843119596542	0.00918795721569
CTN053_Tumor_Day6_23	CTN053	CTN053_Day6_23.tif	CTN053 Tumorl d6-0013_AA01_23.tif_Files.tif	0.4108685866494631	3	0.26583544457843317	0.01077083632167121	0.009379645507061172	0.0013911908146100381	3	23	57968.06844707737	0.0405169308357	0.00707922301042
CTN054_Tumor_Day6_01	CTN054	CTN054_Day6_01.tif	CTN054 Tumorl d6-0014_AA06_01.tif_Files.tif	0.8465836957612299	0	0.07928047497499797	0.004848866170276579	0.0039667224127514005	0.0008821437575251781	2	01	87423.22315369974	0.0611609122146	0.0123288904899
CTN054_Tumor_Day6_02	CTN054	CTN054_Day6_02.tif	CTN054 Tumorl d6-0014_AA06_02.tif_Files.tif	2.9174559763761194	2	0.10534290756823586	0.008316829558247595	0.006584712858763545	0.0017321166994840498	2	02	112525.05254893898	0.0789500665041	0.0182768510308
CTN054_Tumor_Day6_03	CTN054	CTN054_Day6_03.tif	CTN054 Tumorl d6-0014_AA06_03.tif_Files.tif	0.15005919817200608	0	0.05359035218993761	0.0008565798853347591	0.0007033976858311492	0.00015318219950360992	0	03	22720.673092733072	0.0159838450454	0.00389880292618
CTN054_Tumor_Day6_04	CTN054	CTN054_Day6_04.tif	CTN054 Tumorl d6-0014_AA06_04.tif_Files.tif	0.12694741115072905	0	0.04906733213354307	0.0008477126718565946	0.0007159622882626782	0.0001317503835939164	0	04	24602.002854905833	0.0172765185103	0.00397708379517
CTN054_Tumor_Day6_05	CTN054	CTN054_Day6_05.tif	CTN054 Tumorl d6-0014_AA06_05.tif_Files.tif	1.160322030325503	1	0.1163716965229306	0.030140375813371235	0.028295465659107802	0.0018449101542634344	1	05	372222.7102489521	0.259000914431	0.0235133562403
CTN054_Tumor_Day6_06	CTN054	CTN054_Day6_06.tif	CTN054 Tumorl d6-0014_AA06_06.tif_Files.tif	1.0333839607404656	1	0.1922012362330483	0.016944630989172437	0.015132766418471623	0.0018118645707008141	2	06	126249.20418960029	0.0881608845045	0.0147569829306
CTN054_Tumor_Day6_07	CTN054	CTN054_Day6_07.tif	CTN054 Tumorl d6-0014_AA06_07.tif_Files.tif	0.564849854725694	1	0.11751923659702794	0.005172728645880875	0.0046943039020085975	0.00047842474387227733	2	07	62975.42270332434	0.0440160164043	0.00814813788517
CTN054_Tumor_Day6_08	CTN054	CTN054_Day6_08.tif	CTN054 Tumorl d6-0014_AA06_08.tif_Files.tif	1.0662545513806085	1	0.07335313066746349	0.005121486801326605	0.004310286184968335	0.0008112006163582702	2	08	99701.20348085988	0.0698196076258	0.012865772556
CTN054_Tumor_Day6_09	CTN054	CTN054_Day6_09.tif	CTN054 Tumorl d6-0014_AA06_09.tif_Files.tif	2.317425518430738	2	0.10190528227690979	0.0030476563824377014	0.0023150300355123206	0.0007326263469253807	2	09	42374.610138738935	0.0299067557083	0.010538129018
CTN055_Tumor_Day6_01	CTN055	CTN055_Day6_01.tif	CTN055 Tumorl d6-0015_AC04_01.tif_Files.tif	0.6663444279616105	1	0.08976200692773147	0.001764559182129957	0.0014340761797957933	0.00033048300233416353	2	01	27995.716148277468	0.0196581966305	0.00534041786744
CTN055_Tumor_Day6_02	CTN055	CTN055_Day6_02.tif	CTN055 Tumorl d6-0015_AC04_02.tif_Files.tif	0.11760487054157938	0	0.23193792689394854	0.003510593386101947	0.0030277513355153633	0.00048284205058658357	2	02	21553.968337802595	0.0151359177566	0.00371176014188
CTN055_Tumor_Day6_03	CTN055	CTN055_Day6_03.tif	CTN055 Tumorl d6-0015_AC04_03.tif_Files.tif	0.09107586770624167	0	0.0574240051050006	0.0009680992215108167	0.0008170251585449076	0.00015107406296590905	1	03	24016.66531037831	0.0168587896254	0.00384684659721
CTN055_Tumor_Day6_04	CTN055	CTN055_Day6_04.tif	CTN055 Tumorl d6-0015_AC04_04.tif_Files.tif	1.4109706291796604	3	0.48572257221841536	0.038763724620861424	0.03432647210957094	0.004437252511290484	3	04	114266.43792565819	0.0798063068056	0.014226335624
CTN055_Tumor_Day6_05	CTN055	CTN055_Day6_05.tif	CTN055 Tumorl d6-0015_AC04_05.tif_Files.tif	0.1856458396748664	0	0.06857086915328033	0.0005613375365663889	0.00041506383089702297	0.00014627370566936595	1	05	11596.375125093537	0.00818623919308	0.00272736089559
CTN055_Tumor_Day6_06	CTN055	CTN055_Day6_06.tif	CTN055 Tumorl d6-0015_AC04_06.tif_Files.tif	1.5272927962633416	2	0.3247520564402608	0.03798072848070729	0.03424204069790186	0.00373868778280543	2	06	167632.42458422517	0.116953003769	0.0164964808247
CTN055_Tumor_Day6_07	CTN055	CTN055_Day6_07.tif	CTN055 Tumorl d6-0015_AC04_07.tif_Files.tif	0.20287667834709897	0	0.12362000788719188	0.0018905420736239518	0.0015762069625012496	0.00031433511112270225	2	07	21685.070742199154	0.0152931722456	0.00384199733984
CTN055_Tumor_Day6_08	CTN055	CTN055_Day6_08.tif	CTN055 Tumorl d6-0015_AC04_08.tif_Files.tif	0.10449766136864502	0	0.035790362351293854	0.00047219813440783096	0.0003968186698310448	7.537946457678615e-05	0	08	18749.833252726603	0.013193443804	0.00337508313013
CTN057_Tumor_Day6_01	CTN057	CTN057_Day6_01.tif	CTN057 Tumor d6-0021_Position(75).tif_Files.tif	0.5879680312944354	1	0.07534449459332075	0.009004625403697281	0.007900325891828689	0.0011042995118685913	1	01	171615.57982565323	0.119512718909	0.0131310962093
CTN057_Tumor_Day6_02	CTN057	CTN057_Day6_02.tif	CTN057 Tumor d6-0021_Position(76).tif_Files.tif	0.7466105836813425	0	0.08701495853080567	0.006512136998448237	0.00574551694985243	0.0007666200485958071	1	02	107192.5763406446	0.0748392817557	0.0120247727777
CTN058_Tumor_Day6_01	CTN058	CTN058_Day6_01.tif	CTN058 Tumorl d6-0016_AA02_01.tif_Files.tif	1.213379566489478	1	0.14756219076415614	0.0028001160561764056	0.002177460543073359	0.0006226555131030465	2	01	26928.106666782198	0.0189758368433	0.00606849922412
CTN058_Tumor_Day6_02	CTN058	CTN058_Day6_02.tif	CTN058 Tumorl d6-0016_AA02_02.tif_Files.tif	0.6693096724102238	2	0.1508060288113866	0.004844948730988737	0.003955336845445338	0.0008896118855433994	1	02	45918.2057049699	0.0321270228331	0.00766390489914
CTN058_Tumor_Day6_03	CTN058	CTN058_Day6_03.tif	CTN058 Tumorl d6-0016_AA02_03.tif_Files.tif	0.2278374154381051	0	0.25658727823601163	0.005295027731775486	0.004464044318680698	0.0008309834130947879	2	03	29454.39827950267	0.0206363611173	0.00458324096653
CTN058_Tumor_Day6_04	CTN058	CTN058_Day6_04.tif	CTN058 Tumorl d6-0016_AA02_04.tif_Files.tif	0.4703636751672267	2	0.24324152921416428	0.004949353106350055	0.004010583062752922	0.000938770043597133	2	04	28981.690019283764	0.0203474839282	0.00523650520949
CTN058_Tumor_Day6_05	CTN058	CTN058_Day6_05.tif	CTN058 Tumorl d6-0016_AA02_05.tif_Files.tif	2.6118202564506583	1	0.12082654168380065	0.003975209292318124	0.0029909703296082343	0.00098423896270989	1	05	46691.29424998565	0.0329001330082	0.0102423243183
CTN058_Tumor_Day6_06	CTN058	CTN058_Day6_06.tif	CTN058 Tumorl d6-0016_AA02_06.tif_Files.tif	2.6031709817845448	3	0.1517729489712948	0.014900879549336915	0.013004439583414833	0.0018964399659220814	1	06	140496.4533579883	0.0981787574817	0.01763813456
CTN058_Tumor_Day6_07	CTN058	CTN058_Day6_07.tif	CTN058 Tumorl d6-0016_AA02_07.tif_Files.tif	1.0620784069628177	2	0.14750755557222797	0.01153700540291488	0.010125610707594943	0.0014113946953199369	1	07	112098.983580544	0.0782129793837	0.0125775881179
CTN058_Tumor_Day6_08	CTN058	CTN058_Day6_08.tif	CTN058 Tumorl d6-0016_AA02_08.tif_Files.tif	0.9175195625241881	1	0.20534392639043195	0.022444555465724308	0.020010453749223032	0.0024341017165012756	1	08	156698.12714435777	0.109302261139	0.0138771890933
CTN058_Tumor_Day6_09	CTN058	CTN058_Day6_09.tif	CTN058 Tumorl d6-0016_AA02_09.tif_Files.tif	1.3802664219992624	3	0.1915376778101308	0.046043905203402576	0.042891779245504455	0.0031521259578981228	2	09	345254.6464769872	0.240390850144	0.0267408833961
