newfilename	origfilename	ctnnum	annot	daynum	orgnum	power	pxlinmedian	invasion_veena	k14_veena
CTN057_Day0_06.tif	CTN057 Tumor d0-0020_Position(71).tif_Files.tif	057	Tumor	0	06	0.020657047	8	0	0
CTN057_Day0_08.tif	CTN057 Tumor d0-0020_Position(73).tif_Files.tif	057	Tumor	0	08	0.01958679	7	0	0
CTN057_Day0_09.tif	CTN057 Tumor d0-0020_Position(74).tif_Files.tif	057	Tumor	0	09	0.069327519	9	0	0
CTN057_Day6_01.tif	CTN057 Tumor d6-0021_Position(75).tif_Files.tif	057	Tumor	6	01	0.023016957	15	1	1
CTN057_Day6_02.tif	CTN057 Tumor d6-0021_Position(76).tif_Files.tif	057	Tumor	6	02	0.062724415	21	0	1
CTN058_Day0_02.tif	CTN058 Tumor d0-0022_Position(80).tif_Files.tif	058	Tumor	0	02	0.044610627	32	0	1
CTN058_Day0_03.tif	CTN058 Tumor d0-0022_Position(81).tif_Files.tif	058	Tumor	0	03	0.340583303	8	0	0
CTN058_Day0_05.tif	CTN058 Tumor d0-0022_Position(83).tif_Files.tif	058	Tumor	0	05	0.018676625	4	0	0
CTN058_Day0_06.tif	CTN058 Tumor d0-0022_Position(84).tif_Files.tif	058	Tumor	0	06	0.017216804	3	0	0
CTN058_Day0_07.tif	CTN058 Tumor d0-0022_Position(85).tif_Files.tif	058	Tumor	0	07	0.038097824	3	0	0
CTN058_Day6_01.tif	CTN058 Tumorl d6-0016_AA02_01.tif_Files.tif	058	Tumor	6	01	0.067365396	39	1	2
CTN058_Day6_02.tif	CTN058 Tumorl d6-0016_AA02_02.tif_Files.tif	058	Tumor	6	02	0.067137702	41	2	1
CTN058_Day6_03.tif	CTN058 Tumorl d6-0016_AA02_03.tif_Files.tif	058	Tumor	6	03	0.012466392	69	0	2
CTN058_Day6_04.tif	CTN058 Tumorl d6-0016_AA02_04.tif_Files.tif	058	Tumor	6	04	0.02615887	66	2	2
CTN058_Day6_05.tif	CTN058 Tumorl d6-0016_AA02_05.tif_Files.tif	058	Tumor	6	05	0.210526455	31	1	1
CTN058_Day6_06.tif	CTN058 Tumorl d6-0016_AA02_06.tif_Files.tif	058	Tumor	6	06	0.078054606	39	3	1
CTN058_Day6_07.tif	CTN058 Tumorl d6-0016_AA02_07.tif_Files.tif	058	Tumor	6	07	0.046086351	38	2	1
CTN058_Day6_08.tif	CTN058 Tumorl d6-0016_AA02_08.tif_Files.tif	058	Tumor	6	08	0.059513546	53	1	1
CTN058_Day6_09.tif	CTN058 Tumorl d6-0016_AA02_09.tif_Files.tif	058	Tumor	6	09	0.037712646	50	3	2
CTN058_Day6_10.tif	CTN058 Tumorl d6-0016_AA02_10.tif_Files.tif	058	Tumor	6	10	0.05582344	23	2	1
CTN058_Day6_11.tif	CTN058 Tumorl d6-0016_AA02_11.tif_Files.tif	058	Tumor	6	11	0.075307283	56	3	2
CTN058_Day6_12.tif	CTN058 Tumorl d6-0016_AA02_12.tif_Files.tif	058	Tumor	6	12	0.01337242	36	0	1
CTN058_Day6_13.tif	CTN058 Tumorl d6-0016_AA02_13.tif_Files.tif	058	Tumor	6	13	0.020844682	49	0	1
CTN058_Day6_14.tif	CTN058 Tumorl d6-0016_AA02_14.tif_Files.tif	058	Tumor	6	14	0.132587611	36	2	1
CTN058_Day6_15.tif	CTN058 Tumorl d6-0016_AA02_15.tif_Files.tif	058	Tumor	6	15	0.031030675	37	2	2
CTN058_Day6_16.tif	CTN058 Tumorl d6-0016_AA02_16.tif_Files.tif	058	Tumor	6	16	0.070277678	4	1	0
CTN058_Day6_17.tif	CTN058 Tumorl d6-0016_AA02_17.tif_Files.tif	058	Tumor	6	17	0.069722634	19	2	1
CTN059_Normal_Day0_01.tif	CTN059 Normal d0-0024_Position(100).tif_Files.tif	059	Normal	0	01	0.143379021	6	0	0
CTN059_Normal_Day0_02.tif	CTN059 Normal d0-0024_Position(101).tif_Files.tif	059	Normal	0	02	0.049826292	6	0	0
CTN059_Normal_Day0_03.tif	CTN059 Normal d0-0024_Position(102).tif_Files.tif	059	Normal	0	03	0.016802595	6	0	0
CTN059_Normal_Day0_04.tif	CTN059 Normal d0-0024_Position(103).tif_Files.tif	059	Normal	0	04	0.153444233	5	0	0
CTN059_Normal_Day0_05.tif	CTN059 Normal d0-0024_Position(104).tif_Files.tif	059	Normal	0	05	0.052185856	6	0	0
CTN059_Normal_Day0_06.tif	CTN059 Normal d0-0024_Position(105).tif_Files.tif	059	Normal	0	06	0.017917508	5	0	0
CTN059_Normal_Day0_07.tif	CTN059 Normal d0-0024_Position(106).tif_Files.tif	059	Normal	0	07	0.060985938	6	0	0
CTN059_Normal_Day0_08.tif	CTN059 Normal d0-0024_Position(107).tif_Files.tif	059	Normal	0	08	0.043526666	6	0	0
CTN059_Normal_Day0_09.tif	CTN059 Normal d0-0024_Position(108).tif_Files.tif	059	Normal	0	09	0.01232212	5	0	0
CTN059_Normal_Day0_10.tif	CTN059 Normal d0-0024_Position(109).tif_Files.tif	059	Normal	0	10	0.030786292	7	0	0
CTN059_Normal_Day0_11.tif	CTN059 Normal d0-0024_Position(110).tif_Files.tif	059	Normal	0	11	0.03414128	7	0	0
CTN059_Normal_Day0_12.tif	CTN059 Normal d0-0024_Position(111).tif_Files.tif	059	Normal	0	12	0.030000276	6	0	0
CTN059_Normal_Day6_01.tif	CTN059 Normall d6-0018_AD01_01.tif_Files.tif	059	Normal	6	01	0.02465783	5	1	0
CTN059_Normal_Day6_02.tif	CTN059 Normall d6-0018_AD01_02.tif_Files.tif	059	Normal	6	02	0.031011561	10	1	0
CTN059_Normal_Day6_03.tif	CTN059 Normall d6-0018_AD01_03.tif_Files.tif	059	Normal	6	03	0.121643044	10	1	0
CTN059_Normal_Day6_04.tif	CTN059 Normall d6-0018_AD01_04.tif_Files.tif	059	Normal	6	04	0.075937338	6	2	0
CTN059_Normal_Day6_05.tif	CTN059 Normall d6-0018_AD01_05.tif_Files.tif	059	Normal	6	05	0.010246232	19	1	1
CTN059_Normal_Day6_07.tif	CTN059 Normall d6-0018_AD01_07.tif_Files.tif	059	Normal	6	07	0.038736413	15	3	1
CTN059_Normal_Day6_09.tif	CTN059 Normall d6-0018_AD01_09.tif_Files.tif	059	Normal	6	09	0.067762482	18	3	1
CTN059_Normal_Day6_10.tif	CTN059 Normall d6-0018_AD01_10.tif_Files.tif	059	Normal	6	10	0.029662616	16	2	1
CTN059_Normal_Day6_11.tif	CTN059 Normall d6-0018_AD01_11.tif_Files.tif	059	Normal	6	11	0.01062412	17	1	0
CTN059_Normal_Day6_12.tif	CTN059 Normall d6-0018_AD01_12.tif_Files.tif	059	Normal	6	12	0.039244573	17	3	1
CTN059_Normal_Day6_13.tif	CTN059 Normall d6-0018_AD01_13.tif_Files.tif	059	Normal	6	13	0.061127201	23	1	1
CTN059_Normal_Day6_14.tif	CTN059 Normall d6-0018_AD01_14.tif_Files.tif	059	Normal	6	14	0.016130971	15	1	0
CTN059_Normal_Day6_15.tif	CTN059 Normall d6-0018_AD01_15.tif_Files.tif	059	Normal	6	15	0.019924595	7	1	0
CTN059_Normal_Day6_16.tif	CTN059 Normall d6-0018_AD01_16.tif_Files.tif	059	Normal	6	16	0.064430171	6	3	0
CTN059_Normal_Day6_17.tif	CTN059 Normall d6-0018_AD01_17.tif_Files.tif	059	Normal	6	17	0.078289459	6	3	0
CTN059_Normal_Day6_18.tif	CTN059 Normall d6-0018_AD01_18.tif_Files.tif	059	Normal	6	18	0.044068517	8	2	0
CTN059_Normal_Day6_19.tif	CTN059 Normall d6-0018_AD01_19.tif_Files.tif	059	Normal	6	19	0.061898265	8	2	0
CTN059_Normal_Day6_20.tif	CTN059 Normall d6-0018_AD01_20.tif_Files.tif	059	Normal	6	20	0.011655936	15	2	1
CTN059_Normal_Day6_21.tif	CTN059 Normall d6-0018_AD01_21.tif_Files.tif	059	Normal	6	21	0.034336051	8	3	1
CTN059_Normal_Day6_22.tif	CTN059 Normall d6-0018_AD01_22.tif_Files.tif	059	Normal	6	22	0.085188748	17	3	1
CTN059_Normal_Day6_23.tif	CTN059 Normall d6-0018_AD01_23.tif_Files.tif	059	Normal	6	23	0.017198257	20	2	1
CTN059_Normal_Day6_24.tif	CTN059 Normall d6-0018_AD01_24.tif_Files.tif	059	Normal	6	24	0.025820755	10	2	1
CTN060_Day0_01.tif	CTN060 Tumor d0-0023_Position(86).tif_Files.tif	060	Tumor	0	01	0.006245238	5	0	0
CTN060_Day0_02.tif	CTN060 Tumor d0-0023_Position(87).tif_Files.tif	060	Tumor	0	02	0.037889676	4	0	0
CTN060_Day0_03.tif	CTN060 Tumor d0-0023_Position(88).tif_Files.tif	060	Tumor	0	03	0.025616485	8	0	0
CTN060_Day0_04.tif	CTN060 Tumor d0-0023_Position(89).tif_Files.tif	060	Tumor	0	04	0.040667226	7	0	0
CTN060_Day0_05.tif	CTN060 Tumor d0-0023_Position(90).tif_Files.tif	060	Tumor	0	05	0.087785108	5	0	0
CTN060_Day0_06.tif	CTN060 Tumor d0-0023_Position(91).tif_Files.tif	060	Tumor	0	06	0.051110248	7	0	0
CTN060_Day0_07.tif	CTN060 Tumor d0-0023_Position(92).tif_Files.tif	060	Tumor	0	07	0.039081264	6	0	0
CTN060_Day0_08.tif	CTN060 Tumor d0-0023_Position(93).tif_Files.tif	060	Tumor	0	08	0.013456827	6	0	0
CTN060_Day0_09.tif	CTN060 Tumor d0-0023_Position(94).tif_Files.tif	060	Tumor	0	09	0.127489921	7	0	0
CTN060_Day0_10.tif	CTN060 Tumor d0-0023_Position(95).tif_Files.tif	060	Tumor	0	10	0.038407385	8	0	0
CTN060_Day0_11.tif	CTN060 Tumor d0-0023_Position(96).tif_Files.tif	060	Tumor	0	11	0.068002597	6	0	0
CTN060_Day0_12.tif	CTN060 Tumor d0-0023_Position(97).tif_Files.tif	060	Tumor	0	12	0.06863567	8	0	0
CTN060_Day0_13.tif	CTN060 Tumor d0-0023_Position(98).tif_Files.tif	060	Tumor	0	13	0.050487741	3	0	0
CTN060_Day0_14.tif	CTN060 Tumor d0-0023_Position(99).tif_Files.tif	060	Tumor	0	14	0.025151835	4	0	0
CTN060_Day6_01.tif	CTN060 Tumorl d6-0017_AB01_01.tif_Files.tif	060	Tumor	6	01	0.055897872	7	0	0
CTN060_Day6_02.tif	CTN060 Tumorl d6-0017_AB01_02.tif_Files.tif	060	Tumor	6	02	0.070649087	7	1	0
CTN060_Day6_03.tif	CTN060 Tumorl d6-0017_AB01_03.tif_Files.tif	060	Tumor	6	03	0.091647187	7	1	0
CTN060_Day6_04.tif	CTN060 Tumorl d6-0017_AB01_04.tif_Files.tif	060	Tumor	6	04	0.045027002	17	0	0
CTN060_Day6_05.tif	CTN060 Tumorl d6-0017_AB01_05.tif_Files.tif	060	Tumor	6	05	0.103921925	7	0	0
CTN060_Day6_06.tif	CTN060 Tumorl d6-0017_AB01_06.tif_Files.tif	060	Tumor	6	06	0.038949373	7	1	0
CTN060_Day6_07.tif	CTN060 Tumorl d6-0017_AB01_07.tif_Files.tif	060	Tumor	6	07	0.107379921	6	1	0
CTN060_Day6_08.tif	CTN060 Tumorl d6-0017_AB01_08.tif_Files.tif	060	Tumor	6	08	0.061957194	7	2	1
CTN060_Day6_09.tif	CTN060 Tumorl d6-0017_AB01_09.tif_Files.tif	060	Tumor	6	09	0.042727317	11	1	0
CTN060_Day6_10.tif	CTN060 Tumorl d6-0017_AB01_10.tif_Files.tif	060	Tumor	6	10	0.051539933	7	0	0
CTN060_Day6_11.tif	CTN060 Tumorl d6-0017_AB01_11.tif_Files.tif	060	Tumor	6	11	0.073730049	11	2	1
CTN060_Day6_12.tif	CTN060 Tumorl d6-0017_AB01_12.tif_Files.tif	060	Tumor	6	12	0.025430112	16	0	1
CTN060_Day6_13.tif	CTN060 Tumorl d6-0017_AB01_13.tif_Files.tif	060	Tumor	6	13	0.002596405	11	1	0
CTN060_Day6_14.tif	CTN060 Tumorl d6-0017_AB01_14.tif_Files.tif	060	Tumor	6	14	0.034592359	9	1	0
CTN060_Day6_15.tif	CTN060 Tumorl d6-0017_AB01_15.tif_Files.tif	060	Tumor	6	15	0.011981243	17	0	1
CTN060_Day6_16.tif	CTN060 Tumorl d6-0017_AB01_16.tif_Files.tif	060	Tumor	6	16	0.05377044	9	1	0
CTN060_Day6_17.tif	CTN060 Tumorl d6-0017_AB01_17.tif_Files.tif	060	Tumor	6	17	0.114022505	8	3	2
CTN060_Day6_18.tif	CTN060 Tumorl d6-0017_AB01_18.tif_Files.tif	060	Tumor	6	18	0.045413788	6	0	0
CTN065_Normal_Day0_01.tif	CTN065 Normal reduction mammary d0-0006_Position(20).tif_Files.tif	065	Normal	0	01	0.015866411	9	0	0
CTN065_Normal_Day0_02.tif	CTN065 Normal reduction mammary d0-0006_Position(21).tif_Files.tif	065	Normal	0	02	0.021016611	12	0	0
CTN065_Normal_Day0_03.tif	CTN065 Normal reduction mammary d0-0006_Position(22).tif_Files.tif	065	Normal	0	03	0.001834812	10	0	0
CTN065_Normal_Day0_04.tif	CTN065 Normal reduction mammary d0-0006_Position(24).tif_Files.tif	065	Normal	0	04	0.072272646	22	0	1
CTN065_Normal_Day6_01.tif	CTN065 Normal reduction mammary d6-0008_Position(34).tif_Files.tif	065	Normal	6	01	0.013880987	22	0	0
CTN065_Normal_Day6_02.tif	CTN065 Normal reduction mammary d6-0008_Position(35).tif_Files.tif	065	Normal	6	02	0.034382665	18	0	1
CTN065_Normal_Day6_03.tif	CTN065 Normal reduction mammary d6-0008_Position(36).tif_Files.tif	065	Normal	6	03	0.001231895	55	0	1
CTN065_Normal_Day6_04.tif	CTN065 Normal reduction mammary d6-0008_Position(37).tif_Files.tif	065	Normal	6	04	0.001728492	20	0	0
CTN065_Normal_Day6_05.tif	CTN065 Normal reduction mammary d6-0008_Position(38).tif_Files.tif	065	Normal	6	05	0.002206634	38	0	1
CTN066_Normal_Day0_01.tif	CTN066 Normal reduction mammary d0-0007_Position(26).tif_Files.tif	066	Normal	0	01	0.031547134	17	0	1
CTN066_Normal_Day0_02.tif	CTN066 Normal reduction mammary d0-0007_Position(27).tif_Files.tif	066	Normal	0	02	0.167266377	63	2	3
CTN066_Normal_Day0_03.tif	CTN066 Normal reduction mammary d0-0007_Position(28).tif_Files.tif	066	Normal	0	03	0.034508186	23	0	1
CTN066_Normal_Day0_04.tif	CTN066 Normal reduction mammary d0-0007_Position(29).tif_Files.tif	066	Normal	0	04	0.023137353	51	0	2
CTN066_Normal_Day0_05.tif	CTN066 Normal reduction mammary d0-0007_Position(30).tif_Files.tif	066	Normal	0	05	0.137551214	13	0	0
CTN066_Normal_Day0_06.tif	CTN066 Normal reduction mammary d0-0007_Position(31).tif_Files.tif	066	Normal	0	06	0.013846465	23	0	1
CTN066_Normal_Day0_07.tif	CTN066 Normal reduction mammary d0-0007_Position(32).tif_Files.tif	066	Normal	0	07	0.008710782	19	0	1
CTN066_Normal_Day6_01.tif	CTN066 Normal reduction mammary d6-0009_Position(39).tif_Files.tif	066	Normal	6	01	0.006773905	94	0	2
CTN066_Normal_Day6_02.tif	CTN066 Normal reduction mammary d6-0009_Position(40).tif_Files.tif	066	Normal	6	02	0.001511431	76	0	1
CTN066_Normal_Day6_03.tif	CTN066 Normal reduction mammary d6-0009_Position(41).tif_Files.tif	066	Normal	6	03	0.017706287	39	0	1
CTN066_Normal_Day6_04.tif	CTN066 Normal reduction mammary d6-0009_Position(42).tif_Files.tif	066	Normal	6	04	0.010522993	78	1	3
CTN066_Normal_Day6_05.tif	CTN066 Normal reduction mammary d6-0009_Position(43).tif_Files.tif	066	Normal	6	05	0.092941643	165	3	3
CTN066_Normal_Day6_06.tif	CTN066 Normal reduction mammary d6-0009_Position(44).tif_Files.tif	066	Normal	6	06	0.006767665	45	0	1
CTN066_Normal_Day6_07.tif	CTN066 Normal reduction mammary d6-0009_Position(45).tif_Files.tif	066	Normal	6	07	0.003686578	37	0	1
CTN066_Normal_Day6_08.tif	CTN066 Normal reduction mammary d6-0009_Position(46).tif_Files.tif	066	Normal	6	08	0.043891279	27	2	1
CTN066_Normal_Day6_09.tif	CTN066 Normal reduction mammary d6-0009_Position(47).tif_Files.tif	066	Normal	6	09	0.009438267	36	0	0
CTN066_Normal_Day6_10.tif	CTN066 Normal reduction mammary d6-0009_Position(48).tif_Files.tif	066	Normal	6	10	0.011535529	67	2	2
CTN066_Normal_Day6_11.tif	CTN066 Normal reduction mammary d6-0009_Position(49).tif_Files.tif	066	Normal	6	11	0.053378231	60	2	2
CTN066_Normal_Day6_12.tif	CTN066 Normal reduction mammary d6-0009_Position(50).tif_Files.tif	066	Normal	6	12	0.001837336	97	0	2
CTN068_Normal_Day0_01.tif	CTN068 Normal reduction mammary d0-0010_Position(51).tif_Files.tif	068	Normal	0	01	0.008726571	20	0	0
CTN068_Normal_Day0_02.tif	CTN068 Normal reduction mammary d0-0010_Position(52).tif_Files.tif	068	Normal	0	02	0.011438583	13	0	0
CTN068_Normal_Day0_03.tif	CTN068 Normal reduction mammary d0-0010_Position(53).tif_Files.tif	068	Normal	0	03	0.009658254	11	0	0
CTN068_Normal_Day0_04.tif	CTN068 Normal reduction mammary d0-0010_Position(54).tif_Files.tif	068	Normal	0	04	0.010531921	17	0	1
CTN068_Normal_Day0_05.tif	CTN068 Normal reduction mammary d0-0010_Position(55).tif_Files.tif	068	Normal	0	05	0.006945729	12	0	0
CTN068_Normal_Day0_06.tif	CTN068 Normal reduction mammary d0-0010_Position(56).tif_Files.tif	068	Normal	0	06	0.041975522	12	0	0
CTN068_Normal_Day0_07.tif	CTN068 Normal reduction mammary d0-0010_Position(57).tif_Files.tif	068	Normal	0	07	0.010620823	14	0	0
CTN068_Normal_Day0_08.tif	CTN068 Normal reduction mammary d0-0010_Position(58).tif_Files.tif	068	Normal	0	08	0.009768377	10	0	0
CTN068_Normal_Day0_10.tif	CTN068 Normal reduction mammary d0-0010_Position(60).tif_Files.tif	068	Normal	0	10	0.063944903	15	0	0
CTN068_Normal_Day0_11.tif	CTN068 Normal reduction mammary d0-0010_Position(61).tif_Files.tif	068	Normal	0	11	0.02298987	11	0	0
CTN068_Normal_Day0_12.tif	CTN068 Normal reduction mammary d0-0010_Position(62).tif_Files.tif	068	Normal	0	12	0.053645985	12	0	0
CTN068_Normal_Day0_13.tif	CTN068 Normal reduction mammary d0-0010_Position(63).tif_Files.tif	068	Normal	0	13	0.033934144	16	0	0
CTN068_Normal_Day0_14.tif	CTN068 Normal reduction mammary d0-0010_Position(64).tif_Files.tif	068	Normal	0	14	0.05383734	13	0	0
CTN068_Normal_Day0_15.tif	CTN068 Normal reduction mammary d0-0010_Position(65).tif_Files.tif	068	Normal	0	15	0.04597265	10	0	0
CTN068_Normal_Day0_16.tif	CTN068 Normal reduction mammary d0-0010_Position(66).tif_Files.tif	068	Normal	0	16	0.011861126	12	0	0
CTN068_Normal_Day0_17.tif	CTN068 Normal reduction mammary d0-0010_Position(67).tif_Files.tif	068	Normal	0	17	0.004399948	27	0	1
CTN068_Normal_Day0_18.tif	CTN068 Normal reduction mammary d0-0010_Position(68).tif_Files.tif	068	Normal	0	18	0.019828117	12	0	0
CTN068_Normal_Day0_19.tif	CTN068 Normal reduction mammary d0-0010_Position(69).tif_Files.tif	068	Normal	0	19	0.032088717	17	0	0
CTN068_Normal_Day6_01.tif	CTN068 Normal Mammary d6-0003_AB01_01.tif_Files.tif	068	Normal	6	01	0.034565279	14	1	0
CTN068_Normal_Day6_02.tif	CTN068 Normal Mammary d6-0003_AB01_02.tif_Files.tif	068	Normal	6	02	0.019997643	17	0	1
CTN068_Normal_Day6_03.tif	CTN068 Normal Mammary d6-0003_AB01_03.tif_Files.tif	068	Normal	6	03	0.037172893	10	0	0
CTN068_Normal_Day6_04.tif	CTN068 Normal Mammary d6-0003_AB01_04.tif_Files.tif	068	Normal	6	04	0.069060456	19	1	1
CTN068_Normal_Day6_05.tif	CTN068 Normal Mammary d6-0003_AB01_05.tif_Files.tif	068	Normal	6	05	0.039310571	27	1	1
CTN068_Normal_Day6_06.tif	CTN068 Normal Mammary d6-0003_AB01_06.tif_Files.tif	068	Normal	6	06	0.032710613	21	1	0
CTN068_Normal_Day6_07.tif	CTN068 Normal Mammary d6-0003_AB01_07.tif_Files.tif	068	Normal	6	07	0.049651141	22	2	0
CTN068_Normal_Day6_08.tif	CTN068 Normal Mammary d6-0003_AB01_08.tif_Files.tif	068	Normal	6	08	0.040304235	29	1	1
CTN068_Normal_Day6_09.tif	CTN068 Normal Mammary d6-0003_AB01_09.tif_Files.tif	068	Normal	6	09	0.029415687	27	1	1
CTN068_Normal_Day6_10.tif	CTN068 Normal Mammary d6-0003_AB01_10.tif_Files.tif	068	Normal	6	10	0.061249176	18	1	1
CTN068_Normal_Day6_11.tif	CTN068 Normal Mammary d6-0003_AB01_11.tif_Files.tif	068	Normal	6	11	0.123491205	11	1	0
CTN068_Normal_Day6_12.tif	CTN068 Normal Mammary d6-0003_AB01_12.tif_Files.tif	068	Normal	6	12	0.057642611	31	2	1
CTN068_Normal_Day6_13.tif	CTN068 Normal Mammary d6-0003_AB01_13.tif_Files.tif	068	Normal	6	13	0.011579022	19	1	1
CTN069_Day6_01.tif	CTN069 Tumor d6-0004_AD01_01.tif_Files.tif	069	Tumor	6	01	0.087214827	67	1	2
CTN069_Day6_02.tif	CTN069 Tumor d6-0004_AD01_02.tif_Files.tif	069	Tumor	6	02	0.001418837	48	0	0
CTN069_Day6_03.tif	CTN069 Tumor d6-0004_AD01_03.tif_Files.tif	069	Tumor	6	03	0.00520325	18	0	1
CTN069_Day6_04.tif	CTN069 Tumor d6-0004_AD01_04.tif_Files.tif	069	Tumor	6	04	0.012416226	42	0	1
CTN069_Day6_05.tif	CTN069 Tumor d6-0004_AD01_05.tif_Files.tif	069	Tumor	6	05	0.008004041	14	0	0
CTN069_Day6_06.tif	CTN069 Tumor d6-0004_AD01_06.tif_Files.tif	069	Tumor	6	06	0.014388868	19	0	1
CTN070_Day0_01.tif	CTN070 Tumor d0-0012_Position(81).tif_Files.tif	070	Tumor	0	01	0.026252102	30	0	1
CTN070_Day0_02.tif	CTN070 Tumor d0-0012_Position(82).tif_Files.tif	070	Tumor	0	02	0.013926355	34	0	1
CTN070_Day0_03.tif	CTN070 Tumor d0-0012_Position(83).tif_Files.tif	070	Tumor	0	03	0.036705163	10	0	0
CTN070_Day0_04.tif	CTN070 Tumor d0-0012_Position(84).tif_Files.tif	070	Tumor	0	04	0.006658305	9	0	0
CTN070_Day6_01.tif	CTN070 Tumor d6-0005_AD05_01.tif_Files.tif	070	Tumor	6	01	0.033873042	93	1	3
CTN070_Day6_02.tif	CTN070 Tumor d6-0005_AD05_02.tif_Files.tif	070	Tumor	6	02	0.041127591	75	2	3
CTN070_Day6_03.tif	CTN070 Tumor d6-0005_AD05_03.tif_Files.tif	070	Tumor	6	03	0.045003891	68	2	3
CTN070_Day6_04.tif	CTN070 Tumor d6-0005_AD05_04.tif_Files.tif	070	Tumor	6	04	0.007478525	27	0	1
CTN070_Day6_05.tif	CTN070 Tumor d6-0005_AD05_05.tif_Files.tif	070	Tumor	6	05	0.10554119	67	2	3
CTN070_Day6_06.tif	CTN070 Tumor d6-0005_AD05_06.tif_Files.tif	070	Tumor	6	06	0.004528467	33	0	1
CTN070_Day6_07.tif	CTN070 Tumor d6-0005_AD05_07.tif_Files.tif	070	Tumor	6	07	0.02500318	12	1	0
CTN071_Day0_01.tif	CTN071 Tumor d0-0013_Position(86).tif_Files.tif	071	Tumor	0	01	0.054208138	26	0	1
CTN071_Day0_02.tif	CTN071 Tumor d0-0013_Position(87).tif_Files.tif	071	Tumor	0	02	0.068229129	18	0	1
CTN071_Day0_03.tif	CTN071 Tumor d0-0013_Position(88).tif_Files.tif	071	Tumor	0	03	0.012251657	13	0	0
CTN071_Day0_04.tif	CTN071 Tumor d0-0013_Position(89).tif_Files.tif	071	Tumor	0	04	0.009052162	14	0	0
CTN071_Day0_05.tif	CTN071 Tumor d0-0013_Position(90).tif_Files.tif	071	Tumor	0	05	0.030265839	23	0	1
CTN071_Day0_06.tif	CTN071 Tumor d0-0013_Position(91).tif_Files.tif	071	Tumor	0	06	0.01743572	16	0	1
CTN071_Day0_07.tif	CTN071 Tumor d0-0013_Position(92).tif_Files.tif	071	Tumor	0	07	0.037782805	9	0	0
CTN071_Day0_08.tif	CTN071 Tumor d0-0013_Position(93).tif_Files.tif	071	Tumor	0	08	0.048221642	36	0	2
CTN071_Day6_01.tif	CTN071 Tumor d6-0014_Position(94).tif_Files.tif	071	Tumor	6	01	0.181286225	12	2	1
CTN071_Day6_02.tif	CTN071 Tumor d6-0014_Position(95).tif_Files.tif	071	Tumor	6	02	0.037611376	111	2	2
CTN071_Day6_03.tif	CTN071 Tumor d6-0014_Position(96).tif_Files.tif	071	Tumor	6	03	0.079523886	48	3	2
CTN071_Day6_04.tif	CTN071 Tumor d6-0014_Position(97).tif_Files.tif	071	Tumor	6	04	0.02802303	30	3	1
CTN071_Day6_05.tif	CTN071 Tumor d6-0014_Position(98).tif_Files.tif	071	Tumor	6	05	0.098608395	19	2	1
CTN071_Day6_06.tif	CTN071 Tumor d6-0014_Position(99).tif_Files.tif	071	Tumor	6	06	0.207019251	28	3	1
CTN071_Day6_07.tif	CTN071 Tumor d6-0014_Position(100).tif_Files.tif	071	Tumor	6	07	0.032926285	94	3	3
CTN073_Day6_01.tif	CTN073 Tumor d6-0001_AB02_01.tif_Files.tif	073	Tumor	6	01	0.13438903	35	1	2
CTN073_Day6_02.tif	CTN073 Tumor d6-0001_AB02_02.tif_Files.tif	073	Tumor	6	02	0.033299678	70	0	2
CTN073_Day6_03.tif	CTN073 Tumor d6-0001_AB02_03.tif_Files.tif	073	Tumor	6	03	0.042066182	39	0	2
CTN074_Normal_Day0_01.tif	CTN074 Normal Reduction Mammary d0-0015_Position(102).tif_Files.tif	074	Normal	0	01	0.009539921	8	0	0
CTN074_Normal_Day0_02.tif	CTN074 Normal Reduction Mammary d0-0015_Position(103).tif_Files.tif	074	Normal	0	02	0.03253177	55	0	2
CTN074_Normal_Day0_03.tif	CTN074 Normal Reduction Mammary d0-0015_Position(104).tif_Files.tif	074	Normal	0	03	0.008913384	10	0	0
CTN074_Normal_Day0_04.tif	CTN074 Normal Reduction Mammary d0-0015_Position(105).tif_Files.tif	074	Normal	0	04	0.029871025	15	0	1
CTN074_Normal_Day0_05.tif	CTN074 Normal Reduction Mammary d0-0015_Position(106).tif_Files.tif	074	Normal	0	05	0.006967217	14	0	0
CTN074_Normal_Day0_06.tif	CTN074 Normal Reduction Mammary d0-0015_Position(107).tif_Files.tif	074	Normal	0	06	0.026962681	18	0	1
CTN074_Normal_Day0_07.tif	CTN074 Normal Reduction Mammary d0-0015_Position(108).tif_Files.tif	074	Normal	0	07	0.042396617	8	0	0
CTN074_Normal_Day0_08.tif	CTN074 Normal Reduction Mammary d0-0015_Position(109).tif_Files.tif	074	Normal	0	08	0.012241157	8	0	0
CTN074_Normal_Day0_09.tif	CTN074 Normal Reduction Mammary d0-0015_Position(110).tif_Files.tif	074	Normal	0	09	0.0210268	9	0	0
CTN074_Normal_Day0_10.tif	CTN074 Normal Reduction Mammary d0-0015_Position(111).tif_Files.tif	074	Normal	0	10	0.054980667	9	0	0
CTN074_Normal_Day0_11.tif	CTN074 Normal Reduction Mammary d0-0015_Position(112).tif_Files.tif	074	Normal	0	11	0.011949436	7	0	0
CTN074_Normal_Day6_01.tif	CTN074 Normal Reduction Mammary d6-0003_AB03_01.tif_Files.tif	074	Normal	6	01	0.075343228	22	3	2
